,Column1,pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,body
1074,1074,3,0,882,1,29.8811345124283,0,0,607,7.75,186,1,160.8099173553719
1075,1075,3,0,889,1,23.0,0,0,690,9.225,186,2,160.8099173553719
1076,1076,3,0,883,0,29.8811345124283,0,0,599,7.75,186,1,160.8099173553719
1077,1077,3,1,884,0,29.8811345124283,0,0,100,7.75,186,1,160.8099173553719
1078,1078,3,1,885,0,29.8811345124283,0,0,385,7.8792,186,1,160.8099173553719
1079,1079,3,1,890,0,22.0,0,0,461,7.775,186,2,160.8099173553719
1080,1080,3,1,886,1,29.8811345124283,0,0,618,7.75,186,1,160.8099173553719
1081,1081,3,1,887,0,29.8811345124283,0,0,377,7.8292,186,1,160.8099173553719
1082,1082,3,1,892,1,9.0,0,1,741,3.1708,186,2,160.8099173553719
1083,1083,3,0,893,1,28.0,0,0,743,22.525,186,2,173.0
1084,1084,3,0,894,1,42.0,0,1,677,8.4042,186,2,160.8099173553719
1085,1085,3,0,895,1,29.8811345124283,0,0,786,7.3125,186,2,160.8099173553719
1086,1086,3,0,896,0,31.0,0,0,567,7.8542,186,2,160.8099173553719
1087,1087,3,0,897,1,28.0,0,0,469,7.8542,186,2,160.8099173553719
1088,1088,3,1,898,1,32.0,0,0,456,7.775,186,2,160.8099173553719
1089,1089,3,0,899,1,20.0,0,0,684,9.225,186,2,89.0
1090,1090,3,0,901,0,23.0,0,0,349,8.6625,186,2,160.8099173553719
1091,1091,3,0,902,0,20.0,0,0,360,8.6625,186,2,160.8099173553719
1092,1092,3,0,903,1,20.0,0,0,358,8.6625,186,2,160.8099173553719
1093,1093,3,0,904,1,16.0,0,0,691,9.2167,186,2,160.8099173553719
1094,1094,3,1,905,0,31.0,0,0,527,8.6833,186,2,160.8099173553719
1095,1095,3,0,888,0,29.8811345124283,0,0,374,7.6292,186,1,160.8099173553719
1096,1096,3,0,914,1,2.0,3,1,541,21.075,186,2,4.0
1097,1097,3,0,915,1,6.0,3,1,541,21.075,186,2,160.8099173553719
1098,1098,3,0,916,0,3.0,3,1,541,21.075,186,2,160.8099173553719
1099,1099,3,0,917,0,8.0,3,1,541,21.075,186,2,160.8099173553719
1100,1100,3,0,918,0,29.0,0,4,541,21.075,186,2,206.0
1101,1101,3,0,919,1,1.0,4,1,335,39.6875,186,2,160.8099173553719
1102,1102,3,0,920,1,7.0,4,1,335,39.6875,186,2,160.8099173553719
1103,1103,3,0,921,1,2.0,4,1,335,39.6875,186,2,160.8099173553719
1104,1104,3,0,922,1,16.0,4,1,335,39.6875,186,2,160.8099173553719
1105,1105,3,0,923,1,14.0,4,1,335,39.6875,186,2,160.8099173553719
1106,1106,3,0,924,0,41.0,0,5,335,39.6875,186,2,160.8099173553719
1107,1107,3,0,930,1,21.0,0,0,361,8.6625,186,2,160.8099173553719
1108,1108,3,0,931,1,19.0,0,0,577,14.5,186,2,160.8099173553719
1109,1109,3,0,932,1,29.8811345124283,0,0,401,8.7125,186,0,160.8099173553719
1110,1110,3,0,933,1,32.0,0,0,525,7.8958,186,2,160.8099173553719
1111,1111,3,0,935,1,0.75,1,1,883,13.775,186,2,160.8099173553719
1112,1112,3,0,936,0,3.0,1,1,883,13.775,186,2,160.8099173553719
1113,1113,3,0,937,0,26.0,0,2,883,13.775,186,2,160.8099173553719
1114,1114,3,0,938,1,29.8811345124283,0,0,410,7.0,186,2,160.8099173553719
1115,1115,3,0,941,1,29.8811345124283,0,0,414,7.775,186,2,160.8099173553719
1116,1116,3,0,942,1,29.8811345124283,0,0,726,8.05,186,2,160.8099173553719
1117,1117,3,0,943,1,21.0,0,0,910,7.925,186,2,160.8099173553719
1118,1118,3,0,944,1,25.0,0,0,907,7.925,186,2,160.8099173553719
1119,1119,3,0,948,1,22.0,0,0,723,7.25,186,2,160.8099173553719
1120,1120,3,1,951,1,25.0,1,0,460,7.775,186,2,160.8099173553719
1121,1121,3,1,953,1,29.8811345124283,1,1,262,22.3583,186,0,160.8099173553719
1122,1122,3,1,954,0,29.8811345124283,1,1,262,22.3583,177,0,160.8099173553719
1123,1123,3,1,955,0,29.8811345124283,0,2,262,22.3583,186,0,160.8099173553719
1124,1124,3,0,956,0,29.8811345124283,0,0,383,8.1375,186,1,160.8099173553719
1125,1125,3,0,957,1,24.0,0,0,404,8.05,186,2,160.8099173553719
1126,1126,3,0,958,0,28.0,0,0,528,7.8958,186,2,160.8099173553719
1127,1127,3,0,959,1,19.0,0,0,495,7.8958,186,2,160.8099173553719
1128,1128,3,0,960,1,29.8811345124283,0,0,498,7.8958,186,2,160.8099173553719
1129,1129,3,0,961,1,25.0,1,0,453,7.775,186,2,160.8099173553719
1130,1130,3,0,962,0,18.0,0,0,463,7.775,186,2,160.8099173553719
1131,1131,3,1,967,1,32.0,0,0,884,8.05,147,2,160.8099173553719
1132,1132,3,0,969,1,29.8811345124283,0,0,510,7.8958,186,2,160.8099173553719
1133,1133,3,0,970,1,17.0,0,0,359,8.6625,186,2,160.8099173553719
1134,1134,3,0,971,1,24.0,0,0,356,8.6625,186,2,160.8099173553719
1135,1135,3,0,980,1,29.8811345124283,0,0,506,7.8958,186,2,160.8099173553719
1136,1136,3,0,981,0,29.8811345124283,0,0,682,8.1125,186,2,160.8099173553719
1137,1137,3,0,982,1,29.8811345124283,0,0,237,7.2292,186,0,160.8099173553719
1138,1138,3,0,983,1,29.8811345124283,0,0,581,7.25,186,2,160.8099173553719
1139,1139,3,0,985,1,38.0,0,0,532,7.8958,186,2,160.8099173553719
1140,1140,3,0,990,1,21.0,0,0,405,8.05,186,2,160.8099173553719
1141,1141,3,0,992,1,10.0,4,1,659,29.125,186,1,160.8099173553719
1142,1142,3,0,993,1,4.0,4,1,659,29.125,186,1,160.8099173553719
1143,1143,3,0,994,1,7.0,4,1,659,29.125,186,1,160.8099173553719
1144,1144,3,0,995,1,2.0,4,1,659,29.125,186,1,160.8099173553719
1145,1145,3,0,996,1,8.0,4,1,659,29.125,186,1,160.8099173553719
1146,1146,3,0,997,0,39.0,0,5,659,29.125,186,1,327.0
1147,1147,3,0,1003,0,22.0,0,0,335,39.6875,186,2,160.8099173553719
1148,1148,3,0,1005,1,35.0,0,0,899,7.125,186,2,160.8099173553719
1149,1149,3,1,1006,0,29.8811345124283,0,0,394,7.7208,186,1,160.8099173553719
1150,1150,3,0,1007,1,29.8811345124283,0,0,587,14.5,186,2,160.8099173553719
1151,1151,3,0,1008,0,29.8811345124283,0,0,587,14.5,186,2,160.8099173553719
1152,1152,3,0,1011,1,50.0,1,0,735,14.5,186,2,119.0
1153,1153,3,0,1012,0,47.0,1,0,735,14.5,186,2,7.0
1154,1154,3,0,1015,1,29.8811345124283,0,0,840,8.05,186,2,160.8099173553719
1155,1155,3,0,1017,1,29.8811345124283,0,0,343,7.775,186,2,160.8099173553719
1156,1156,3,0,1019,0,2.0,1,1,632,20.2125,186,2,160.8099173553719
1157,1157,3,0,1020,1,18.0,1,1,632,20.2125,186,2,160.8099173553719
1158,1158,3,0,1021,0,41.0,0,2,632,20.2125,186,2,160.8099173553719
1159,1159,3,1,1025,0,29.8811345124283,0,0,406,8.05,186,2,160.8099173553719
1160,1160,3,0,1029,1,50.0,0,0,729,8.05,186,2,160.8099173553719
1161,1161,3,0,1032,1,16.0,0,0,716,8.05,186,2,160.8099173553719
1162,1162,3,1,1033,1,29.8811345124283,0,0,663,7.75,186,1,160.8099173553719
1163,1163,3,0,1034,1,29.8811345124283,0,0,646,24.15,186,1,160.8099173553719
1164,1164,3,0,1040,1,29.8811345124283,0,0,266,7.2292,186,0,160.8099173553719
1165,1165,3,0,1041,1,25.0,0,0,267,7.225,186,0,160.8099173553719
1166,1166,3,0,1042,1,29.8811345124283,0,0,271,7.225,186,0,160.8099173553719
1167,1167,3,0,1044,1,29.8811345124283,0,0,615,7.7292,186,1,160.8099173553719
1168,1168,3,0,1045,1,29.8811345124283,0,0,788,7.575,186,2,160.8099173553719
1169,1169,3,0,1046,1,38.5,0,0,872,7.25,186,2,32.0
1170,1170,3,0,1047,1,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1171,1171,3,0,1048,1,14.5,8,2,778,69.55,186,2,67.0
1172,1172,3,0,1049,0,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1173,1173,3,0,1050,0,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1174,1174,3,0,1051,0,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1175,1175,3,0,1052,0,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1176,1176,3,0,1053,1,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1177,1177,3,0,1054,1,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1178,1178,3,0,1055,1,29.8811345124283,8,2,778,69.55,186,2,160.8099173553719
1179,1179,3,0,1056,1,29.8811345124283,1,9,778,69.55,186,2,160.8099173553719
1180,1180,3,0,1057,0,29.8811345124283,1,9,778,69.55,186,2,160.8099173553719
1181,1181,3,0,1059,1,24.0,0,0,689,9.325,186,2,160.8099173553719
1182,1182,3,1,1060,0,21.0,0,0,409,7.65,186,2,160.8099173553719
1183,1183,3,0,1062,1,39.0,0,0,336,7.925,186,2,160.8099173553719
1184,1184,3,0,1063,1,29.8811345124283,2,0,256,21.6792,186,0,160.8099173553719
1185,1185,3,0,1064,1,29.8811345124283,2,0,256,21.6792,186,0,160.8099173553719
1186,1186,3,0,1065,1,29.8811345124283,2,0,256,21.6792,186,0,160.8099173553719
1187,1187,3,1,1066,0,1.0,1,1,839,16.7,184,2,160.8099173553719
1188,1188,3,1,1068,0,24.0,0,2,839,16.7,184,2,160.8099173553719
1189,1189,3,1,1067,0,4.0,1,1,839,16.7,184,2,160.8099173553719
1190,1190,3,1,1069,1,25.0,0,0,421,9.5,186,2,160.8099173553719
1191,1191,3,0,1070,1,20.0,0,0,733,8.05,186,2,160.8099173553719
1192,1192,3,0,1071,1,24.5,0,0,407,8.05,186,2,284.0
1193,1193,3,0,1072,1,29.8811345124283,0,0,580,7.725,186,1,160.8099173553719
1194,1194,3,0,1075,1,29.8811345124283,0,0,505,7.8958,186,2,160.8099173553719
1195,1195,3,0,1080,1,29.8811345124283,0,0,640,7.75,186,1,160.8099173553719
1196,1196,3,1,1081,1,29.0,0,0,430,9.5,186,2,160.8099173553719
1197,1197,3,0,1082,1,29.8811345124283,0,0,773,15.1,186,2,160.8099173553719
1198,1198,3,1,1084,0,29.8811345124283,0,0,387,7.7792,186,1,160.8099173553719
1199,1199,3,0,1085,1,29.8811345124283,0,0,652,8.05,186,2,160.8099173553719
1200,1200,3,0,1091,1,29.8811345124283,0,0,892,8.05,186,2,160.8099173553719
1201,1201,3,0,1095,1,22.0,0,0,263,7.2292,186,0,160.8099173553719
1202,1202,3,0,1096,1,29.8811345124283,0,0,667,8.05,186,2,160.8099173553719
1203,1203,3,0,1097,1,40.0,0,0,534,7.8958,186,2,160.8099173553719
1204,1204,3,0,1098,1,21.0,0,0,902,7.925,186,2,160.8099173553719
1205,1205,3,1,1099,0,18.0,0,0,328,7.4958,186,2,160.8099173553719
1206,1206,3,0,1101,1,4.0,3,2,464,27.9,186,2,160.8099173553719
1207,1207,3,0,1102,1,10.0,3,2,464,27.9,186,2,160.8099173553719
1208,1208,3,0,1103,0,9.0,3,2,464,27.9,186,2,160.8099173553719
1209,1209,3,0,1104,0,2.0,3,2,464,27.9,186,2,160.8099173553719
1210,1210,3,0,1105,1,40.0,1,4,464,27.9,186,2,160.8099173553719
1211,1211,3,0,1106,0,45.0,1,4,464,27.9,186,2,160.8099173553719
1212,1212,3,0,1107,1,29.8811345124283,0,0,497,7.8958,186,2,160.8099173553719
1213,1213,3,0,1110,1,29.8811345124283,0,0,894,8.05,186,2,160.8099173553719
1214,1214,3,0,1113,1,29.8811345124283,0,0,345,8.6625,186,2,160.8099173553719
1215,1215,3,0,1118,1,29.8811345124283,0,0,664,7.75,186,1,160.8099173553719
1216,1216,3,1,1120,0,29.8811345124283,0,0,396,7.7333,186,1,160.8099173553719
1217,1217,3,0,1124,1,19.0,0,0,482,7.65,179,2,160.8099173553719
1218,1218,3,0,1125,1,30.0,0,0,710,8.05,186,2,160.8099173553719
1219,1219,3,0,1126,1,29.8811345124283,0,0,711,8.05,186,2,160.8099173553719
1220,1220,3,0,1132,1,32.0,0,0,917,8.05,186,2,160.8099173553719
1221,1221,3,0,1134,1,29.8811345124283,0,0,491,7.8958,186,2,160.8099173553719
1222,1222,3,0,1135,1,33.0,0,0,522,8.6625,186,0,160.8099173553719
1223,1223,3,1,1136,0,23.0,0,0,777,7.55,186,2,160.8099173553719
1224,1224,3,0,1137,1,21.0,0,0,713,8.05,186,2,160.8099173553719
1225,1225,3,0,1146,1,60.5,0,0,631,33.29547928134572,186,2,261.0
1226,1226,3,0,1147,1,19.0,0,0,488,7.8958,186,2,160.8099173553719
1227,1227,3,0,1148,0,22.0,0,0,698,9.8375,186,2,160.8099173553719
1228,1228,3,1,1149,1,31.0,0,0,905,7.925,186,2,160.8099173553719
1229,1229,3,0,1152,1,27.0,0,0,347,8.6625,186,2,160.8099173553719
1230,1230,3,0,1153,0,2.0,0,1,436,10.4625,184,2,160.8099173553719
1231,1231,3,0,1154,0,29.0,1,1,436,10.4625,184,2,160.8099173553719
1232,1232,3,1,1155,1,16.0,0,0,895,8.05,186,2,160.8099173553719
1233,1233,3,1,1156,1,44.0,0,0,898,7.925,186,2,160.8099173553719
1234,1234,3,0,1157,1,25.0,0,0,891,7.05,186,2,160.8099173553719
1235,1235,3,0,1159,1,74.0,0,0,437,7.775,186,2,160.8099173553719
1236,1236,3,1,1160,1,14.0,0,0,692,9.225,186,2,160.8099173553719
1237,1237,3,0,1161,1,24.0,0,0,550,7.7958,186,2,160.8099173553719
1238,1238,3,1,1170,1,25.0,0,0,548,7.7958,186,2,160.8099173553719
1239,1239,3,0,1174,1,34.0,0,0,584,8.05,186,2,176.0
1240,1240,3,1,1175,1,0.4167,0,1,233,8.5167,186,0,160.8099173553719
1241,1241,3,0,1176,1,29.8811345124283,1,0,229,6.4375,186,0,160.8099173553719
1242,1242,3,0,1177,1,29.8811345124283,0,0,276,6.4375,186,0,160.8099173553719
1243,1243,3,0,1178,1,29.8811345124283,0,0,279,7.225,186,0,160.8099173553719
1244,1244,3,1,1179,0,16.0,1,1,233,8.5167,186,0,160.8099173553719
1245,1245,3,0,1180,1,29.8811345124283,0,0,367,8.05,186,2,160.8099173553719
1246,1246,3,0,1182,1,29.8811345124283,1,0,654,16.1,186,2,160.8099173553719
1247,1247,3,1,1183,0,29.8811345124283,1,0,654,16.1,186,2,160.8099173553719
1248,1248,3,0,1184,1,32.0,0,0,909,7.925,186,2,160.8099173553719
1249,1249,3,0,1185,1,29.8811345124283,0,0,661,7.75,182,1,160.8099173553719
1250,1250,3,0,1186,1,29.8811345124283,0,0,499,7.8958,186,2,160.8099173553719
1251,1251,3,0,1187,1,30.5,0,0,588,8.05,186,2,50.0
1252,1252,3,0,1189,1,44.0,0,0,591,8.05,186,2,160.8099173553719
1253,1253,3,0,1190,1,29.8811345124283,0,0,268,7.2292,186,0,160.8099173553719
1254,1254,3,1,1191,1,25.0,0,0,787,0.0,186,2,160.8099173553719
1255,1255,3,0,1192,1,29.8811345124283,0,0,240,7.2292,186,0,160.8099173553719
1256,1256,3,1,1193,1,7.0,1,1,244,15.2458,186,0,160.8099173553719
1257,1257,3,1,1194,0,9.0,1,1,244,15.2458,186,0,160.8099173553719
1258,1258,3,1,1195,0,29.0,0,2,244,15.2458,186,0,160.8099173553719
1259,1259,3,0,1200,1,36.0,0,0,530,7.8958,186,2,160.8099173553719
1260,1260,3,1,1201,0,18.0,0,0,676,9.8417,186,2,160.8099173553719
1261,1261,3,1,1202,0,63.0,0,0,672,9.5875,186,2,160.8099173553719
1262,1262,3,0,1303,1,29.8811345124283,1,1,736,14.5,186,2,160.8099173553719
1263,1263,3,0,1304,1,11.5,1,1,736,14.5,186,2,1.0
1264,1264,3,0,1305,1,40.5,0,2,736,14.5,186,2,255.0
1265,1265,3,0,1206,0,10.0,0,2,425,24.15,186,2,160.8099173553719
1266,1266,3,0,1207,1,36.0,1,1,425,24.15,186,2,160.8099173553719
1267,1267,3,0,1208,0,30.0,1,1,425,24.15,186,2,160.8099173553719
1268,1268,3,0,1306,1,29.8811345124283,0,0,428,9.5,186,2,160.8099173553719
1269,1269,3,0,1210,1,33.0,0,0,431,9.5,186,2,160.8099173553719
1270,1270,3,0,1211,1,28.0,0,0,423,9.5,186,2,160.8099173553719
1271,1271,3,0,1212,1,28.0,0,0,433,9.5,186,2,160.8099173553719
1272,1272,3,0,1213,1,47.0,0,0,419,9.0,186,2,160.8099173553719
1273,1273,3,0,1214,0,18.0,2,0,418,18.0,186,2,160.8099173553719
1274,1274,3,0,1215,1,31.0,3,0,417,18.0,186,2,160.8099173553719
1275,1275,3,0,1216,1,16.0,2,0,418,18.0,186,2,160.8099173553719
1276,1276,3,0,1217,0,31.0,1,0,417,18.0,186,2,160.8099173553719
1277,1277,3,1,1218,1,22.0,0,0,252,7.225,186,0,160.8099173553719
1278,1278,3,0,1220,1,20.0,0,0,571,7.8542,186,2,160.8099173553719
1279,1279,3,0,1221,0,14.0,0,0,566,7.8542,186,2,160.8099173553719
1280,1280,3,0,1222,1,22.0,0,0,535,7.8958,186,2,160.8099173553719
1281,1281,3,0,1223,1,22.0,0,0,420,9.0,186,2,160.8099173553719
1282,1282,3,0,1227,1,29.8811345124283,0,0,579,8.05,186,2,160.8099173553719
1283,1283,3,0,1231,1,29.8811345124283,0,0,771,7.55,186,2,160.8099173553719
1284,1284,3,0,1238,1,29.8811345124283,0,0,889,8.05,186,2,160.8099173553719
1285,1285,3,0,1245,1,32.5,0,0,427,9.5,186,2,298.0
1286,1286,3,1,1250,0,38.0,0,0,283,7.2292,186,0,160.8099173553719
1287,1287,3,0,1259,1,51.0,0,0,441,7.75,186,2,160.8099173553719
1288,1288,3,0,1263,1,18.0,1,0,330,6.4958,186,2,314.0
1289,1289,3,0,1264,1,21.0,1,0,329,6.4958,186,2,160.8099173553719
1290,1290,3,1,1266,0,47.0,1,0,582,7.0,186,2,160.8099173553719
1291,1291,3,0,1268,1,29.8811345124283,0,0,400,8.7125,186,2,160.8099173553719
1292,1292,3,0,1269,1,29.8811345124283,0,0,845,7.55,186,2,160.8099173553719
1293,1293,3,0,1272,1,29.8811345124283,0,0,725,8.05,186,2,160.8099173553719
1294,1294,3,0,1273,1,28.5,0,0,678,16.1,186,2,14.0
1295,1295,3,0,1277,1,21.0,0,0,890,7.25,186,2,160.8099173553719
1296,1296,3,0,1278,1,27.0,0,0,366,8.6625,186,2,131.0
1297,1297,3,0,1279,1,29.8811345124283,0,0,717,7.25,186,2,160.8099173553719
1298,1298,3,0,1280,1,36.0,0,0,424,9.5,186,2,160.8099173553719
1299,1299,3,0,1284,1,27.0,1,0,253,14.4542,186,0,160.8099173553719
1300,1300,3,1,1285,0,15.0,1,0,253,14.4542,186,0,160.8099173553719
1301,1301,3,0,1287,1,45.5,0,0,236,7.225,186,0,312.0
1302,1302,3,0,1288,1,29.8811345124283,0,0,241,7.225,186,0,160.8099173553719
1303,1303,3,0,1289,1,29.8811345124283,0,0,235,14.4583,186,0,160.8099173553719
1304,1304,3,0,1291,0,14.5,1,0,259,14.4542,186,0,328.0
1305,1305,3,0,1292,0,29.8811345124283,1,0,259,14.4542,186,0,160.8099173553719
1306,1306,3,0,1293,1,26.5,0,0,250,7.225,186,0,304.0
1307,1307,3,0,1294,1,27.0,0,0,264,7.225,186,0,160.8099173553719
1308,1308,3,0,1295,1,29.0,0,0,346,7.875,186,2,160.8099173553719
